/home/debian/anaconda3/envs/jaxenv/bin/python /home/debian/PycharmProjects/PythonProject/WKLC-KWC_3D_Extension_ZigZag.py 
Placed 180/180 seeds.
Saved VTK at t = 20.615000, laser=(9.3625, 1.6700) to VTK/fields_041230.vtk
Saved VTK at t = 20.620000, laser=(9.3625, 1.6450) to VTK/fields_041240.vtk
Saved VTK at t = 20.625000, laser=(9.3625, 1.6200) to VTK/fields_041250.vtk
Saved VTK at t = 20.630000, laser=(9.3625, 1.5950) to VTK/fields_041260.vtk
Saved VTK at t = 20.635000, laser=(9.3625, 1.5700) to VTK/fields_041270.vtk
Saved VTK at t = 20.640000, laser=(9.3625, 1.5450) to VTK/fields_041280.vtk
Saved VTK at t = 20.645000, laser=(9.3625, 1.5200) to VTK/fields_041290.vtk
Saved VTK at t = 20.650000, laser=(9.3625, 1.4950) to VTK/fields_041300.vtk
Saved VTK at t = 20.655000, laser=(9.3625, 1.4700) to VTK/fields_041310.vtk
Saved VTK at t = 20.660000, laser=(9.3625, 1.4450) to VTK/fields_041320.vtk
Saved VTK at t = 20.665000, laser=(9.3625, 1.4200) to VTK/fields_041330.vtk
Saved VTK at t = 20.670000, laser=(9.3625, 1.3950) to VTK/fields_041340.vtk
Saved VTK at t = 20.675000, laser=(9.3625, 1.3700) to VTK/fields_041350.vtk
Saved VTK at t = 20.680000, laser=(9.3625, 1.3450) to VTK/fields_041360.vtk
Saved VTK at t = 20.685000, laser=(9.3625, 1.3200) to VTK/fields_041370.vtk
Saved VTK at t = 20.690000, laser=(9.3625, 1.2950) to VTK/fields_041380.vtk
Saved VTK at t = 20.695000, laser=(9.3625, 1.2700) to VTK/fields_041390.vtk
Saved VTK at t = 20.700000, laser=(9.3625, 1.2450) to VTK/fields_041400.vtk
Saved VTK at t = 20.705000, laser=(9.3625, 1.2200) to VTK/fields_041410.vtk
Saved VTK at t = 20.710000, laser=(9.3625, 1.1950) to VTK/fields_041420.vtk
Saved VTK at t = 20.715000, laser=(9.3625, 1.1700) to VTK/fields_041430.vtk
Saved VTK at t = 20.720000, laser=(9.3625, 1.1450) to VTK/fields_041440.vtk
Saved VTK at t = 20.725000, laser=(9.3625, 1.1200) to VTK/fields_041450.vtk
Saved VTK at t = 20.730000, laser=(9.3625, 1.0950) to VTK/fields_041460.vtk
Saved VTK at t = 20.735000, laser=(9.3625, 1.0700) to VTK/fields_041470.vtk
Saved VTK at t = 20.740000, laser=(9.3625, 1.0450) to VTK/fields_041480.vtk
Saved VTK at t = 20.745000, laser=(9.3625, 1.0200) to VTK/fields_041490.vtk
Saved VTK at t = 20.750000, laser=(9.3625, 0.9950) to VTK/fields_041500.vtk
Saved VTK at t = 20.755000, laser=(9.3625, 0.9700) to VTK/fields_041510.vtk
Saved VTK at t = 20.760000, laser=(9.3625, 0.9450) to VTK/fields_041520.vtk
Saved VTK at t = 20.765000, laser=(9.3625, 0.9200) to VTK/fields_041530.vtk
Saved VTK at t = 20.770000, laser=(9.3625, 0.8950) to VTK/fields_041540.vtk
Saved VTK at t = 20.775000, laser=(9.3625, 0.8700) to VTK/fields_041550.vtk
Saved VTK at t = 20.780000, laser=(9.3625, 0.8450) to VTK/fields_041560.vtk
Saved VTK at t = 20.785000, laser=(9.3625, 0.8200) to VTK/fields_041570.vtk
Saved VTK at t = 20.790000, laser=(9.3625, 0.7950) to VTK/fields_041580.vtk
Saved VTK at t = 20.795000, laser=(9.3625, 0.7700) to VTK/fields_041590.vtk
Saved VTK at t = 20.800000, laser=(9.3625, 0.7450) to VTK/fields_041600.vtk
Saved VTK at t = 20.805000, laser=(9.3625, 0.7200) to VTK/fields_041610.vtk
Saved VTK at t = 20.810000, laser=(9.3625, 0.6950) to VTK/fields_041620.vtk
Saved VTK at t = 20.815000, laser=(9.3625, 0.6700) to VTK/fields_041630.vtk
Saved VTK at t = 20.820000, laser=(9.3625, 0.6450) to VTK/fields_041640.vtk
Saved VTK at t = 20.825000, laser=(9.3675, 0.6250) to VTK/fields_041650.vtk
Saved VTK at t = 20.830000, laser=(9.4175, 0.6250) to VTK/fields_041660.vtk
Saved VTK at t = 20.835000, laser=(9.4625, 0.6275) to VTK/fields_041670.vtk
Saved VTK at t = 20.840000, laser=(9.4625, 0.6525) to VTK/fields_041680.vtk
Saved VTK at t = 20.845000, laser=(9.4625, 0.6775) to VTK/fields_041690.vtk
Saved VTK at t = 20.850000, laser=(9.4625, 0.7025) to VTK/fields_041700.vtk
Saved VTK at t = 20.855000, laser=(9.4625, 0.7275) to VTK/fields_041710.vtk
Saved VTK at t = 20.860000, laser=(9.4625, 0.7525) to VTK/fields_041720.vtk
Saved VTK at t = 20.865000, laser=(9.4625, 0.7775) to VTK/fields_041730.vtk
Saved VTK at t = 20.870000, laser=(9.4625, 0.8025) to VTK/fields_041740.vtk
Saved VTK at t = 20.875000, laser=(9.4625, 0.8275) to VTK/fields_041750.vtk
Saved VTK at t = 20.880000, laser=(9.4625, 0.8525) to VTK/fields_041760.vtk
Saved VTK at t = 20.885000, laser=(9.4625, 0.8775) to VTK/fields_041770.vtk
Saved VTK at t = 20.890000, laser=(9.4625, 0.9025) to VTK/fields_041780.vtk
Saved VTK at t = 20.895000, laser=(9.4625, 0.9275) to VTK/fields_041790.vtk
Saved VTK at t = 20.900000, laser=(9.4625, 0.9525) to VTK/fields_041800.vtk
Saved VTK at t = 20.905000, laser=(9.4625, 0.9775) to VTK/fields_041810.vtk
Saved VTK at t = 20.910000, laser=(9.4625, 1.0025) to VTK/fields_041820.vtk
Saved VTK at t = 20.915000, laser=(9.4625, 1.0275) to VTK/fields_041830.vtk
Saved VTK at t = 20.920000, laser=(9.4625, 1.0525) to VTK/fields_041840.vtk
Saved VTK at t = 20.925000, laser=(9.4625, 1.0775) to VTK/fields_041850.vtk
Saved VTK at t = 20.930000, laser=(9.4625, 1.1025) to VTK/fields_041860.vtk
Saved VTK at t = 20.935000, laser=(9.4625, 1.1275) to VTK/fields_041870.vtk
Saved VTK at t = 20.940000, laser=(9.4625, 1.1525) to VTK/fields_041880.vtk
Saved VTK at t = 20.945000, laser=(9.4625, 1.1775) to VTK/fields_041890.vtk
Saved VTK at t = 20.950000, laser=(9.4625, 1.2025) to VTK/fields_041900.vtk
Saved VTK at t = 20.955000, laser=(9.4625, 1.2275) to VTK/fields_041910.vtk
Saved VTK at t = 20.960000, laser=(9.4625, 1.2525) to VTK/fields_041920.vtk
Saved VTK at t = 20.965000, laser=(9.4625, 1.2775) to VTK/fields_041930.vtk
Saved VTK at t = 20.970000, laser=(9.4625, 1.3025) to VTK/fields_041940.vtk
Saved VTK at t = 20.975000, laser=(9.4625, 1.3275) to VTK/fields_041950.vtk
Saved VTK at t = 20.980000, laser=(9.4625, 1.3525) to VTK/fields_041960.vtk
Saved VTK at t = 20.985000, laser=(9.4625, 1.3775) to VTK/fields_041970.vtk
Saved VTK at t = 20.990000, laser=(9.4625, 1.4025) to VTK/fields_041980.vtk
Saved VTK at t = 20.995000, laser=(9.4625, 1.4275) to VTK/fields_041990.vtk
Saved VTK at t = 21.000000, laser=(9.4625, 1.4525) to VTK/fields_042000.vtk
Saved VTK at t = 21.005000, laser=(9.4625, 1.4775) to VTK/fields_042010.vtk
Saved VTK at t = 21.010000, laser=(9.4625, 1.5025) to VTK/fields_042020.vtk
Saved VTK at t = 21.015000, laser=(9.4625, 1.5275) to VTK/fields_042030.vtk
Saved VTK at t = 21.020000, laser=(9.4625, 1.5525) to VTK/fields_042040.vtk
Saved VTK at t = 21.025000, laser=(9.4625, 1.5775) to VTK/fields_042050.vtk
Saved VTK at t = 21.030000, laser=(9.4625, 1.6025) to VTK/fields_042060.vtk
Saved VTK at t = 21.035000, laser=(9.4625, 1.6275) to VTK/fields_042070.vtk
Saved VTK at t = 21.040000, laser=(9.4625, 1.6525) to VTK/fields_042080.vtk
Saved VTK at t = 21.045000, laser=(9.4625, 1.6775) to VTK/fields_042090.vtk
Saved VTK at t = 21.050000, laser=(9.4625, 1.7025) to VTK/fields_042100.vtk
Saved VTK at t = 21.055000, laser=(9.4625, 1.7275) to VTK/fields_042110.vtk
Saved VTK at t = 21.060000, laser=(9.4625, 1.7525) to VTK/fields_042120.vtk
Saved VTK at t = 21.065000, laser=(9.4625, 1.7775) to VTK/fields_042130.vtk
Saved VTK at t = 21.070000, laser=(9.4625, 1.8025) to VTK/fields_042140.vtk
Saved VTK at t = 21.075000, laser=(9.4625, 1.8275) to VTK/fields_042150.vtk
Saved VTK at t = 21.080000, laser=(9.4625, 1.8525) to VTK/fields_042160.vtk
Saved VTK at t = 21.085000, laser=(9.4625, 1.8750) to VTK/fields_042170.vtk
Saved VTK at t = 21.090000, laser=(9.5125, 1.8750) to VTK/fields_042180.vtk
Saved VTK at t = 21.095000, laser=(9.5625, 1.8750) to VTK/fields_042190.vtk
Saved VTK at t = 21.100000, laser=(9.5625, 1.8500) to VTK/fields_042200.vtk
Saved VTK at t = 21.105000, laser=(9.5625, 1.8250) to VTK/fields_042210.vtk
Saved VTK at t = 21.110000, laser=(9.5625, 1.8000) to VTK/fields_042220.vtk
Saved VTK at t = 21.115000, laser=(9.5625, 1.7750) to VTK/fields_042230.vtk
Saved VTK at t = 21.120000, laser=(9.5625, 1.7500) to VTK/fields_042240.vtk
Saved VTK at t = 21.125000, laser=(9.5625, 1.7250) to VTK/fields_042250.vtk
Saved VTK at t = 21.130000, laser=(9.5625, 1.7000) to VTK/fields_042260.vtk
Saved VTK at t = 21.135000, laser=(9.5625, 1.6750) to VTK/fields_042270.vtk
Saved VTK at t = 21.140000, laser=(9.5625, 1.6500) to VTK/fields_042280.vtk
Saved VTK at t = 21.145000, laser=(9.5625, 1.6250) to VTK/fields_042290.vtk
Saved VTK at t = 21.150000, laser=(9.5625, 1.6000) to VTK/fields_042300.vtk
Saved VTK at t = 21.155000, laser=(9.5625, 1.5750) to VTK/fields_042310.vtk
Saved VTK at t = 21.160000, laser=(9.5625, 1.5500) to VTK/fields_042320.vtk
Saved VTK at t = 21.165000, laser=(9.5625, 1.5250) to VTK/fields_042330.vtk
Saved VTK at t = 21.170000, laser=(9.5625, 1.5000) to VTK/fields_042340.vtk
Saved VTK at t = 21.175000, laser=(9.5625, 1.4750) to VTK/fields_042350.vtk
Saved VTK at t = 21.180000, laser=(9.5625, 1.4500) to VTK/fields_042360.vtk
Saved VTK at t = 21.185000, laser=(9.5625, 1.4250) to VTK/fields_042370.vtk
Saved VTK at t = 21.190000, laser=(9.5625, 1.4000) to VTK/fields_042380.vtk
Saved VTK at t = 21.195000, laser=(9.5625, 1.3750) to VTK/fields_042390.vtk
Saved VTK at t = 21.200000, laser=(9.5625, 1.3500) to VTK/fields_042400.vtk
Saved VTK at t = 21.205000, laser=(9.5625, 1.3250) to VTK/fields_042410.vtk
Saved VTK at t = 21.210000, laser=(9.5625, 1.3000) to VTK/fields_042420.vtk
Saved VTK at t = 21.215000, laser=(9.5625, 1.2750) to VTK/fields_042430.vtk
Saved VTK at t = 21.220000, laser=(9.5625, 1.2500) to VTK/fields_042440.vtk
Saved VTK at t = 21.225000, laser=(9.5625, 1.2250) to VTK/fields_042450.vtk
Saved VTK at t = 21.230000, laser=(9.5625, 1.2000) to VTK/fields_042460.vtk
Saved VTK at t = 21.235000, laser=(9.5625, 1.1750) to VTK/fields_042470.vtk
Saved VTK at t = 21.240000, laser=(9.5625, 1.1500) to VTK/fields_042480.vtk
Saved VTK at t = 21.245000, laser=(9.5625, 1.1250) to VTK/fields_042490.vtk
Saved VTK at t = 21.250000, laser=(9.5625, 1.1000) to VTK/fields_042500.vtk
Saved VTK at t = 21.255000, laser=(9.5625, 1.0750) to VTK/fields_042510.vtk
Saved VTK at t = 21.260000, laser=(9.5625, 1.0500) to VTK/fields_042520.vtk
Saved VTK at t = 21.265000, laser=(9.5625, 1.0250) to VTK/fields_042530.vtk
Saved VTK at t = 21.270000, laser=(9.5625, 1.0000) to VTK/fields_042540.vtk
Saved VTK at t = 21.275000, laser=(9.5625, 0.9750) to VTK/fields_042550.vtk
Saved VTK at t = 21.280000, laser=(9.5625, 0.9500) to VTK/fields_042560.vtk
Saved VTK at t = 21.285000, laser=(9.5625, 0.9250) to VTK/fields_042570.vtk
Saved VTK at t = 21.290000, laser=(9.5625, 0.9000) to VTK/fields_042580.vtk
Saved VTK at t = 21.295000, laser=(9.5625, 0.8750) to VTK/fields_042590.vtk
Saved VTK at t = 21.300000, laser=(9.5625, 0.8500) to VTK/fields_042600.vtk
Saved VTK at t = 21.305000, laser=(9.5625, 0.8250) to VTK/fields_042610.vtk
Saved VTK at t = 21.310000, laser=(9.5625, 0.8000) to VTK/fields_042620.vtk
Saved VTK at t = 21.315000, laser=(9.5625, 0.7750) to VTK/fields_042630.vtk
Saved VTK at t = 21.320000, laser=(9.5625, 0.7500) to VTK/fields_042640.vtk
Saved VTK at t = 21.325000, laser=(9.5625, 0.7250) to VTK/fields_042650.vtk
Saved VTK at t = 21.330000, laser=(9.5625, 0.7000) to VTK/fields_042660.vtk
Saved VTK at t = 21.335000, laser=(9.5625, 0.6750) to VTK/fields_042670.vtk
Saved VTK at t = 21.340000, laser=(9.5625, 0.6500) to VTK/fields_042680.vtk
Saved VTK at t = 21.345000, laser=(9.5625, 0.6250) to VTK/fields_042690.vtk
Saved VTK at t = 21.350000, laser=(9.6075, 0.6250) to VTK/fields_042700.vtk
Saved VTK at t = 21.355000, laser=(9.6575, 0.6250) to VTK/fields_042710.vtk
Saved VTK at t = 21.360000, laser=(9.6625, 0.6475) to VTK/fields_042720.vtk
Saved VTK at t = 21.365000, laser=(9.6625, 0.6725) to VTK/fields_042730.vtk
Saved VTK at t = 21.370000, laser=(9.6625, 0.6975) to VTK/fields_042740.vtk
Saved VTK at t = 21.375000, laser=(9.6625, 0.7225) to VTK/fields_042750.vtk
Saved VTK at t = 21.380000, laser=(9.6625, 0.7475) to VTK/fields_042760.vtk
Saved VTK at t = 21.385000, laser=(9.6625, 0.7725) to VTK/fields_042770.vtk
Saved VTK at t = 21.390000, laser=(9.6625, 0.7975) to VTK/fields_042780.vtk
Saved VTK at t = 21.395000, laser=(9.6625, 0.8225) to VTK/fields_042790.vtk
Saved VTK at t = 21.400000, laser=(9.6625, 0.8475) to VTK/fields_042800.vtk
Saved VTK at t = 21.405000, laser=(9.6625, 0.8725) to VTK/fields_042810.vtk
Saved VTK at t = 21.410000, laser=(9.6625, 0.8975) to VTK/fields_042820.vtk
Saved VTK at t = 21.415000, laser=(9.6625, 0.9225) to VTK/fields_042830.vtk
Saved VTK at t = 21.420000, laser=(9.6625, 0.9475) to VTK/fields_042840.vtk
Saved VTK at t = 21.425000, laser=(9.6625, 0.9725) to VTK/fields_042850.vtk
Saved VTK at t = 21.430000, laser=(9.6625, 0.9975) to VTK/fields_042860.vtk
Saved VTK at t = 21.435000, laser=(9.6625, 1.0225) to VTK/fields_042870.vtk
Saved VTK at t = 21.440000, laser=(9.6625, 1.0475) to VTK/fields_042880.vtk
Saved VTK at t = 21.445000, laser=(9.6625, 1.0725) to VTK/fields_042890.vtk
Saved VTK at t = 21.450000, laser=(9.6625, 1.0975) to VTK/fields_042900.vtk
Saved VTK at t = 21.455000, laser=(9.6625, 1.1225) to VTK/fields_042910.vtk
Saved VTK at t = 21.460000, laser=(9.6625, 1.1475) to VTK/fields_042920.vtk
Saved VTK at t = 21.465000, laser=(9.6625, 1.1725) to VTK/fields_042930.vtk
Saved VTK at t = 21.470000, laser=(9.6625, 1.1975) to VTK/fields_042940.vtk
Saved VTK at t = 21.475000, laser=(9.6625, 1.2225) to VTK/fields_042950.vtk
Saved VTK at t = 21.480000, laser=(9.6625, 1.2475) to VTK/fields_042960.vtk
Saved VTK at t = 21.485000, laser=(9.6625, 1.2725) to VTK/fields_042970.vtk
Saved VTK at t = 21.490000, laser=(9.6625, 1.2975) to VTK/fields_042980.vtk
Saved VTK at t = 21.495000, laser=(9.6625, 1.3225) to VTK/fields_042990.vtk
Saved VTK at t = 21.500000, laser=(9.6625, 1.3475) to VTK/fields_043000.vtk
Saved VTK at t = 21.505000, laser=(9.6625, 1.3725) to VTK/fields_043010.vtk
Saved VTK at t = 21.510000, laser=(9.6625, 1.3975) to VTK/fields_043020.vtk
Saved VTK at t = 21.515000, laser=(9.6625, 1.4225) to VTK/fields_043030.vtk
Saved VTK at t = 21.520000, laser=(9.6625, 1.4475) to VTK/fields_043040.vtk
Saved VTK at t = 21.525000, laser=(9.6625, 1.4725) to VTK/fields_043050.vtk
Saved VTK at t = 21.530000, laser=(9.6625, 1.4975) to VTK/fields_043060.vtk
Saved VTK at t = 21.535000, laser=(9.6625, 1.5225) to VTK/fields_043070.vtk
Saved VTK at t = 21.540000, laser=(9.6625, 1.5475) to VTK/fields_043080.vtk
Saved VTK at t = 21.545000, laser=(9.6625, 1.5725) to VTK/fields_043090.vtk
Saved VTK at t = 21.550000, laser=(9.6625, 1.5975) to VTK/fields_043100.vtk
Saved VTK at t = 21.555000, laser=(9.6625, 1.6225) to VTK/fields_043110.vtk
Saved VTK at t = 21.560000, laser=(9.6625, 1.6475) to VTK/fields_043120.vtk
Saved VTK at t = 21.565000, laser=(9.6625, 1.6725) to VTK/fields_043130.vtk
Saved VTK at t = 21.570000, laser=(9.6625, 1.6975) to VTK/fields_043140.vtk
Saved VTK at t = 21.575000, laser=(9.6625, 1.7225) to VTK/fields_043150.vtk
Saved VTK at t = 21.580000, laser=(9.6625, 1.7475) to VTK/fields_043160.vtk
Saved VTK at t = 21.585000, laser=(9.6625, 1.7725) to VTK/fields_043170.vtk
Saved VTK at t = 21.590000, laser=(9.6625, 1.7975) to VTK/fields_043180.vtk
Saved VTK at t = 21.595000, laser=(9.6625, 1.8225) to VTK/fields_043190.vtk
Saved VTK at t = 21.600000, laser=(9.6625, 1.8475) to VTK/fields_043200.vtk
Saved VTK at t = 21.605000, laser=(9.6625, 1.8725) to VTK/fields_043210.vtk
Saved VTK at t = 21.610000, laser=(9.7025, 1.8750) to VTK/fields_043220.vtk
Saved VTK at t = 21.615000, laser=(9.7525, 1.8750) to VTK/fields_043230.vtk
Saved VTK at t = 21.620000, laser=(9.7625, 1.8550) to VTK/fields_043240.vtk
Saved VTK at t = 21.625000, laser=(9.7625, 1.8300) to VTK/fields_043250.vtk
Saved VTK at t = 21.630000, laser=(9.7625, 1.8050) to VTK/fields_043260.vtk
Saved VTK at t = 21.635000, laser=(9.7625, 1.7800) to VTK/fields_043270.vtk
Saved VTK at t = 21.640000, laser=(9.7625, 1.7550) to VTK/fields_043280.vtk
Saved VTK at t = 21.645000, laser=(9.7625, 1.7300) to VTK/fields_043290.vtk
Saved VTK at t = 21.650000, laser=(9.7625, 1.7050) to VTK/fields_043300.vtk
Saved VTK at t = 21.655000, laser=(9.7625, 1.6800) to VTK/fields_043310.vtk
Saved VTK at t = 21.660000, laser=(9.7625, 1.6550) to VTK/fields_043320.vtk
Saved VTK at t = 21.665000, laser=(9.7625, 1.6300) to VTK/fields_043330.vtk
Saved VTK at t = 21.670000, laser=(9.7625, 1.6050) to VTK/fields_043340.vtk
Saved VTK at t = 21.675000, laser=(9.7625, 1.5800) to VTK/fields_043350.vtk
Saved VTK at t = 21.680000, laser=(9.7625, 1.5550) to VTK/fields_043360.vtk
Saved VTK at t = 21.685000, laser=(9.7625, 1.5300) to VTK/fields_043370.vtk
Saved VTK at t = 21.690000, laser=(9.7625, 1.5050) to VTK/fields_043380.vtk
Saved VTK at t = 21.695000, laser=(9.7625, 1.4800) to VTK/fields_043390.vtk
Saved VTK at t = 21.700000, laser=(9.7625, 1.4550) to VTK/fields_043400.vtk
Saved VTK at t = 21.705000, laser=(9.7625, 1.4300) to VTK/fields_043410.vtk
Saved VTK at t = 21.710000, laser=(9.7625, 1.4050) to VTK/fields_043420.vtk
Saved VTK at t = 21.715000, laser=(9.7625, 1.3800) to VTK/fields_043430.vtk
Saved VTK at t = 21.720000, laser=(9.7625, 1.3550) to VTK/fields_043440.vtk
Saved VTK at t = 21.725000, laser=(9.7625, 1.3300) to VTK/fields_043450.vtk
Saved VTK at t = 21.730000, laser=(9.7625, 1.3050) to VTK/fields_043460.vtk
Saved VTK at t = 21.735000, laser=(9.7625, 1.2800) to VTK/fields_043470.vtk
Saved VTK at t = 21.740000, laser=(9.7625, 1.2550) to VTK/fields_043480.vtk
Saved VTK at t = 21.745000, laser=(9.7625, 1.2300) to VTK/fields_043490.vtk
Saved VTK at t = 21.750000, laser=(9.7625, 1.2050) to VTK/fields_043500.vtk
Saved VTK at t = 21.755000, laser=(9.7625, 1.1800) to VTK/fields_043510.vtk
Saved VTK at t = 21.760000, laser=(9.7625, 1.1550) to VTK/fields_043520.vtk
Saved VTK at t = 21.765000, laser=(9.7625, 1.1300) to VTK/fields_043530.vtk
Saved VTK at t = 21.770000, laser=(9.7625, 1.1050) to VTK/fields_043540.vtk
Saved VTK at t = 21.775000, laser=(9.7625, 1.0800) to VTK/fields_043550.vtk
Saved VTK at t = 21.780000, laser=(9.7625, 1.0550) to VTK/fields_043560.vtk
Saved VTK at t = 21.785000, laser=(9.7625, 1.0300) to VTK/fields_043570.vtk
Saved VTK at t = 21.790000, laser=(9.7625, 1.0050) to VTK/fields_043580.vtk
Saved VTK at t = 21.795000, laser=(9.7625, 0.9800) to VTK/fields_043590.vtk
Saved VTK at t = 21.800000, laser=(9.7625, 0.9550) to VTK/fields_043600.vtk
Saved VTK at t = 21.805000, laser=(9.7625, 0.9300) to VTK/fields_043610.vtk
Saved VTK at t = 21.810000, laser=(9.7625, 0.9050) to VTK/fields_043620.vtk
Saved VTK at t = 21.815000, laser=(9.7625, 0.8800) to VTK/fields_043630.vtk
Saved VTK at t = 21.820000, laser=(9.7625, 0.8550) to VTK/fields_043640.vtk
Saved VTK at t = 21.825000, laser=(9.7625, 0.8300) to VTK/fields_043650.vtk
Saved VTK at t = 21.830000, laser=(9.7625, 0.8050) to VTK/fields_043660.vtk
Saved VTK at t = 21.835000, laser=(9.7625, 0.7800) to VTK/fields_043670.vtk
Saved VTK at t = 21.840000, laser=(9.7625, 0.7550) to VTK/fields_043680.vtk
Saved VTK at t = 21.845000, laser=(9.7625, 0.7300) to VTK/fields_043690.vtk
Saved VTK at t = 21.850000, laser=(9.7625, 0.7050) to VTK/fields_043700.vtk
Saved VTK at t = 21.855000, laser=(9.7625, 0.6800) to VTK/fields_043710.vtk
Saved VTK at t = 21.860000, laser=(9.7625, 0.6550) to VTK/fields_043720.vtk
Saved VTK at t = 21.865000, laser=(9.7625, 0.6300) to VTK/fields_043730.vtk
Saved VTK at t = 21.870000, laser=(9.7975, 0.6250) to VTK/fields_043740.vtk
Saved VTK at t = 21.875000, laser=(9.8475, 0.6250) to VTK/fields_043750.vtk
Saved VTK at t = 21.880000, laser=(9.8625, 0.6425) to VTK/fields_043760.vtk
Saved VTK at t = 21.885000, laser=(9.8625, 0.6675) to VTK/fields_043770.vtk
Saved VTK at t = 21.890000, laser=(9.8625, 0.6925) to VTK/fields_043780.vtk
Saved VTK at t = 21.895000, laser=(9.8625, 0.7175) to VTK/fields_043790.vtk
Saved VTK at t = 21.900000, laser=(9.8625, 0.7425) to VTK/fields_043800.vtk
Saved VTK at t = 21.905000, laser=(9.8625, 0.7675) to VTK/fields_043810.vtk
Saved VTK at t = 21.910000, laser=(9.8625, 0.7925) to VTK/fields_043820.vtk
Saved VTK at t = 21.915000, laser=(9.8625, 0.8175) to VTK/fields_043830.vtk
Saved VTK at t = 21.920000, laser=(9.8625, 0.8425) to VTK/fields_043840.vtk
Saved VTK at t = 21.925000, laser=(9.8625, 0.8675) to VTK/fields_043850.vtk
Saved VTK at t = 21.930000, laser=(9.8625, 0.8925) to VTK/fields_043860.vtk
Saved VTK at t = 21.935000, laser=(9.8625, 0.9175) to VTK/fields_043870.vtk
Saved VTK at t = 21.940000, laser=(9.8625, 0.9425) to VTK/fields_043880.vtk
Saved VTK at t = 21.945000, laser=(9.8625, 0.9675) to VTK/fields_043890.vtk
Saved VTK at t = 21.950000, laser=(9.8625, 0.9925) to VTK/fields_043900.vtk
Saved VTK at t = 21.955000, laser=(9.8625, 1.0175) to VTK/fields_043910.vtk
Saved VTK at t = 21.960000, laser=(9.8625, 1.0425) to VTK/fields_043920.vtk
Saved VTK at t = 21.965000, laser=(9.8625, 1.0675) to VTK/fields_043930.vtk
Saved VTK at t = 21.970000, laser=(9.8625, 1.0925) to VTK/fields_043940.vtk
Saved VTK at t = 21.975000, laser=(9.8625, 1.1175) to VTK/fields_043950.vtk
Saved VTK at t = 21.980000, laser=(9.8625, 1.1425) to VTK/fields_043960.vtk
Saved VTK at t = 21.985000, laser=(9.8625, 1.1675) to VTK/fields_043970.vtk
Saved VTK at t = 21.990000, laser=(9.8625, 1.1925) to VTK/fields_043980.vtk
Saved VTK at t = 21.995000, laser=(9.8625, 1.2175) to VTK/fields_043990.vtk
Saved VTK at t = 22.000000, laser=(9.8625, 1.2425) to VTK/fields_044000.vtk
Saved VTK at t = 22.005000, laser=(9.8625, 1.2675) to VTK/fields_044010.vtk
Saved VTK at t = 22.010000, laser=(9.8625, 1.2925) to VTK/fields_044020.vtk
Saved VTK at t = 22.015000, laser=(9.8625, 1.3175) to VTK/fields_044030.vtk
Saved VTK at t = 22.020000, laser=(9.8625, 1.3425) to VTK/fields_044040.vtk
Saved VTK at t = 22.025000, laser=(9.8625, 1.3675) to VTK/fields_044050.vtk
Saved VTK at t = 22.030000, laser=(9.8625, 1.3925) to VTK/fields_044060.vtk
Saved VTK at t = 22.035000, laser=(9.8625, 1.4175) to VTK/fields_044070.vtk
Saved VTK at t = 22.040000, laser=(9.8625, 1.4425) to VTK/fields_044080.vtk
Saved VTK at t = 22.045000, laser=(9.8625, 1.4675) to VTK/fields_044090.vtk
Saved VTK at t = 22.050000, laser=(9.8625, 1.4925) to VTK/fields_044100.vtk
Saved VTK at t = 22.055000, laser=(9.8625, 1.5175) to VTK/fields_044110.vtk
Saved VTK at t = 22.060000, laser=(9.8625, 1.5425) to VTK/fields_044120.vtk
Saved VTK at t = 22.065000, laser=(9.8625, 1.5675) to VTK/fields_044130.vtk
Saved VTK at t = 22.070000, laser=(9.8625, 1.5925) to VTK/fields_044140.vtk
Saved VTK at t = 22.075000, laser=(9.8625, 1.6175) to VTK/fields_044150.vtk
Saved VTK at t = 22.080000, laser=(9.8625, 1.6425) to VTK/fields_044160.vtk
Saved VTK at t = 22.085000, laser=(9.8625, 1.6675) to VTK/fields_044170.vtk
Saved VTK at t = 22.090000, laser=(9.8625, 1.6925) to VTK/fields_044180.vtk
Saved VTK at t = 22.095000, laser=(9.8625, 1.7175) to VTK/fields_044190.vtk
Saved VTK at t = 22.100000, laser=(9.8625, 1.7425) to VTK/fields_044200.vtk
Saved VTK at t = 22.105000, laser=(9.8625, 1.7675) to VTK/fields_044210.vtk
Saved VTK at t = 22.110000, laser=(9.8625, 1.7925) to VTK/fields_044220.vtk
Saved VTK at t = 22.115000, laser=(9.8625, 1.8175) to VTK/fields_044230.vtk
Saved VTK at t = 22.120000, laser=(9.8625, 1.8425) to VTK/fields_044240.vtk
Saved VTK at t = 22.125000, laser=(9.8625, 1.8675) to VTK/fields_044250.vtk
Saved VTK at t = 22.130000, laser=(9.8925, 1.8750) to VTK/fields_044260.vtk
Saved VTK at t = 22.135000, laser=(9.9425, 1.8750) to VTK/fields_044270.vtk
Saved VTK at t = 22.140000, laser=(9.9625, 1.8600) to VTK/fields_044280.vtk
Saved VTK at t = 22.145000, laser=(9.9625, 1.8350) to VTK/fields_044290.vtk
Saved VTK at t = 22.150000, laser=(9.9625, 1.8100) to VTK/fields_044300.vtk
Saved VTK at t = 22.155000, laser=(9.9625, 1.7850) to VTK/fields_044310.vtk
